# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+01
# lRef        : 4.000000e+00
# Aref        : 1.000000e+00
# CofR        : (3.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1853          	-6.739122e-02	2.877693e-01	3.050142e-01	8.511588e-02	2.198983e-01
1854          	-6.737654e-02	2.877199e-01	3.049984e-01	8.512268e-02	2.198758e-01
1855          	-6.736890e-02	2.876895e-01	3.049777e-01	8.511993e-02	2.198577e-01
1856          	-6.735644e-02	2.876471e-01	3.049507e-01	8.511893e-02	2.198318e-01
1857          	-6.734263e-02	2.875995e-01	3.049324e-01	8.512354e-02	2.198088e-01
1858          	-6.732798e-02	2.875502e-01	3.049166e-01	8.513034e-02	2.197863e-01
1859          	-6.732036e-02	2.875199e-01	3.048959e-01	8.512758e-02	2.197683e-01
1860          	-6.730792e-02	2.874775e-01	3.048690e-01	8.512656e-02	2.197424e-01
1861          	-6.729414e-02	2.874300e-01	3.048506e-01	8.513117e-02	2.197194e-01
1862          	-6.727951e-02	2.873808e-01	3.048349e-01	8.513795e-02	2.196970e-01
1863          	-6.727191e-02	2.873506e-01	3.048142e-01	8.513518e-02	2.196790e-01
1864          	-6.725949e-02	2.873083e-01	3.047873e-01	8.513416e-02	2.196531e-01
1865          	-6.724573e-02	2.872609e-01	3.047690e-01	8.513875e-02	2.196302e-01
1866          	-6.723114e-02	2.872118e-01	3.047533e-01	8.514552e-02	2.196078e-01
1867          	-6.722354e-02	2.871816e-01	3.047326e-01	8.514274e-02	2.195898e-01
1868          	-6.721115e-02	2.871394e-01	3.047057e-01	8.514172e-02	2.195640e-01
1869          	-6.719742e-02	2.870921e-01	3.046874e-01	8.514630e-02	2.195411e-01
1870          	-6.718285e-02	2.870431e-01	3.046718e-01	8.515304e-02	2.195187e-01
1871          	-6.717527e-02	2.870130e-01	3.046511e-01	8.515027e-02	2.195008e-01
1872          	-6.716289e-02	2.869709e-01	3.046243e-01	8.514924e-02	2.194750e-01
1873          	-6.714919e-02	2.869237e-01	3.046060e-01	8.515381e-02	2.194522e-01
1874          	-6.713465e-02	2.868748e-01	3.045904e-01	8.516054e-02	2.194298e-01
1875          	-6.712708e-02	2.868448e-01	3.045697e-01	8.515777e-02	2.194119e-01
1876          	-6.711472e-02	2.868027e-01	3.045429e-01	8.515673e-02	2.193862e-01
1877          	-6.710104e-02	2.867556e-01	3.045247e-01	8.516129e-02	2.193634e-01
1878          	-6.708653e-02	2.867068e-01	3.045091e-01	8.516801e-02	2.193411e-01
1879          	-6.707897e-02	2.866768e-01	3.044884e-01	8.516524e-02	2.193232e-01
1880          	-6.706663e-02	2.866348e-01	3.044617e-01	8.516421e-02	2.192975e-01
1881          	-6.705297e-02	2.865878e-01	3.044435e-01	8.516876e-02	2.192747e-01
1882          	-6.703848e-02	2.865391e-01	3.044279e-01	8.517546e-02	2.192524e-01
1883          	-6.703093e-02	2.865091e-01	3.044073e-01	8.517271e-02	2.192346e-01
1884          	-6.701861e-02	2.864672e-01	3.043806e-01	8.517167e-02	2.192089e-01
1885          	-6.700498e-02	2.864202e-01	3.043624e-01	8.517621e-02	2.191862e-01
1886          	-6.699051e-02	2.863717e-01	3.043468e-01	8.518290e-02	2.191639e-01
1887          	-6.698298e-02	2.863417e-01	3.043263e-01	8.518015e-02	2.191461e-01
1888          	-6.697067e-02	2.862999e-01	3.042996e-01	8.517912e-02	2.191205e-01
1889          	-6.695707e-02	2.862531e-01	3.042814e-01	8.518365e-02	2.190978e-01
1890          	-6.694263e-02	2.862046e-01	3.042659e-01	8.519031e-02	2.190756e-01
1891          	-6.693511e-02	2.861747e-01	3.042454e-01	8.518758e-02	2.190578e-01
1892          	-6.692282e-02	2.861329e-01	3.042187e-01	8.518654e-02	2.190322e-01
1893          	-6.690924e-02	2.860862e-01	3.042006e-01	8.519106e-02	2.190095e-01
1894          	-6.689484e-02	2.860378e-01	3.041851e-01	8.519771e-02	2.189874e-01
1895          	-6.688732e-02	2.860080e-01	3.041646e-01	8.519498e-02	2.189696e-01
1896          	-6.687506e-02	2.859663e-01	3.041380e-01	8.519395e-02	2.189441e-01
1897          	-6.686150e-02	2.859197e-01	3.041199e-01	8.519845e-02	2.189215e-01
1898          	-6.684712e-02	2.858714e-01	3.041044e-01	8.520508e-02	2.188993e-01
1899          	-6.683962e-02	2.858417e-01	3.040840e-01	8.520237e-02	2.188816e-01
1900          	-6.682737e-02	2.858001e-01	3.040574e-01	8.520133e-02	2.188561e-01
1901          	-6.681384e-02	2.857535e-01	3.040393e-01	8.520583e-02	2.188335e-01
1902          	-6.679949e-02	2.857053e-01	3.040239e-01	8.521244e-02	2.188114e-01
1903          	-6.679200e-02	2.856756e-01	3.040035e-01	8.520974e-02	2.187937e-01
1904          	-6.677976e-02	2.856341e-01	3.039769e-01	8.520870e-02	2.187682e-01
1905          	-6.676626e-02	2.855876e-01	3.039589e-01	8.521319e-02	2.187457e-01
1906          	-6.675193e-02	2.855395e-01	3.039434e-01	8.521979e-02	2.187237e-01
1907          	-6.674445e-02	2.855099e-01	3.039231e-01	8.521710e-02	2.187060e-01
1908          	-6.673223e-02	2.854684e-01	3.038966e-01	8.521607e-02	2.186805e-01
1909          	-6.671875e-02	2.854220e-01	3.038786e-01	8.522054e-02	2.186580e-01
1910          	-6.670445e-02	2.853741e-01	3.038632e-01	8.522713e-02	2.186360e-01
1911          	-6.669698e-02	2.853444e-01	3.038429e-01	8.522444e-02	2.186184e-01
1912          	-6.668478e-02	2.853030e-01	3.038164e-01	8.522341e-02	2.185930e-01
1913          	-6.667132e-02	2.852568e-01	3.037984e-01	8.522788e-02	2.185705e-01
1914          	-6.665705e-02	2.852089e-01	3.037830e-01	8.523445e-02	2.185486e-01
1915          	-6.664231e-02	2.851611e-01	3.037676e-01	8.524148e-02	2.185261e-01
1916          	-6.663672e-02	2.851363e-01	3.037494e-01	8.523797e-02	2.185114e-01
1917          	-6.662652e-02	2.850986e-01	3.037165e-01	8.523175e-02	2.184848e-01
1918          	-6.661348e-02	2.850524e-01	3.036922e-01	8.523261e-02	2.184596e-01
1919          	-6.659949e-02	2.850043e-01	3.036746e-01	8.523780e-02	2.184368e-01
1920          	-6.658475e-02	2.849566e-01	3.036606e-01	8.524555e-02	2.184150e-01
1921          	-6.657820e-02	2.849309e-01	3.036440e-01	8.524378e-02	2.184002e-01
1922          	-6.656706e-02	2.848931e-01	3.036167e-01	8.524129e-02	2.183754e-01
1923          	-6.655378e-02	2.848473e-01	3.035951e-01	8.524378e-02	2.183513e-01
1924          	-6.653993e-02	2.847995e-01	3.035778e-01	8.524897e-02	2.183288e-01
1925          	-6.652557e-02	2.847520e-01	3.035625e-01	8.525570e-02	2.183068e-01
1926          	-6.651967e-02	2.847269e-01	3.035455e-01	8.525311e-02	2.182924e-01
1927          	-6.650915e-02	2.846893e-01	3.035177e-01	8.524970e-02	2.182680e-01
1928          	-6.649600e-02	2.846435e-01	3.034965e-01	8.525226e-02	2.182443e-01
1929          	-6.648199e-02	2.845957e-01	3.034801e-01	8.525808e-02	2.182221e-01
1930          	-6.646735e-02	2.845480e-01	3.034660e-01	8.526563e-02	2.182003e-01
1931          	-6.646104e-02	2.845225e-01	3.034485e-01	8.526320e-02	2.181853e-01
1932          	-6.645017e-02	2.844847e-01	3.034196e-01	8.525961e-02	2.181599e-01
1933          	-6.643691e-02	2.844389e-01	3.033969e-01	8.526154e-02	2.181354e-01
1934          	-6.642297e-02	2.843912e-01	3.033792e-01	8.526661e-02	2.181126e-01
1935          	-6.640849e-02	2.843439e-01	3.033639e-01	8.527345e-02	2.180904e-01
1936          	-6.640240e-02	2.843190e-01	3.033466e-01	8.527089e-02	2.180757e-01
1937          	-6.639173e-02	2.842817e-01	3.033184e-01	8.526748e-02	2.180509e-01
1938          	-6.637854e-02	2.842362e-01	3.032968e-01	8.526986e-02	2.180269e-01
1939          	-6.636459e-02	2.841887e-01	3.032800e-01	8.527539e-02	2.180046e-01
1940          	-6.635006e-02	2.841413e-01	3.032653e-01	8.528260e-02	2.179827e-01
1941          	-6.634387e-02	2.841160e-01	3.032479e-01	8.528009e-02	2.179678e-01
1942          	-6.633308e-02	2.840783e-01	3.032192e-01	8.527654e-02	2.179427e-01
1943          	-6.631985e-02	2.840326e-01	3.031970e-01	8.527866e-02	2.179183e-01
1944          	-6.630589e-02	2.839850e-01	3.031796e-01	8.528392e-02	2.178957e-01
1945          	-6.629136e-02	2.839377e-01	3.031645e-01	8.529088e-02	2.178736e-01
1946          	-6.628522e-02	2.839126e-01	3.031469e-01	8.528825e-02	2.178587e-01
1947          	-6.627452e-02	2.838753e-01	3.031182e-01	8.528460e-02	2.178336e-01
1948          	-6.626136e-02	2.838299e-01	3.030962e-01	8.528676e-02	2.178095e-01
1949          	-6.624747e-02	2.837826e-01	3.030792e-01	8.529211e-02	2.177870e-01
1950          	-6.623301e-02	2.837355e-01	3.030644e-01	8.529917e-02	2.177652e-01
1951          	-6.622688e-02	2.837105e-01	3.030470e-01	8.529662e-02	2.177504e-01
1952          	-6.621620e-02	2.836733e-01	3.030186e-01	8.529311e-02	2.177255e-01
1953          	-6.620308e-02	2.836281e-01	3.029967e-01	8.529529e-02	2.177014e-01
1954          	-6.618923e-02	2.835810e-01	3.029796e-01	8.530059e-02	2.176790e-01
1955          	-6.617481e-02	2.835342e-01	3.029647e-01	8.530755e-02	2.176572e-01
1956          	-6.616873e-02	2.835093e-01	3.029471e-01	8.530484e-02	2.176423e-01
1957          	-6.615810e-02	2.834722e-01	3.029185e-01	8.530113e-02	2.176173e-01
1958          	-6.614501e-02	2.834271e-01	3.028965e-01	8.530325e-02	2.175933e-01
1959          	-6.613118e-02	2.833801e-01	3.028795e-01	8.530856e-02	2.175709e-01
1960          	-6.611676e-02	2.833332e-01	3.028647e-01	8.531558e-02	2.175491e-01
1961          	-6.611065e-02	2.833082e-01	3.028473e-01	8.531299e-02	2.175343e-01
1962          	-6.609999e-02	2.832709e-01	3.028189e-01	8.530946e-02	2.175094e-01
1963          	-6.608689e-02	2.832258e-01	3.027971e-01	8.531168e-02	2.174855e-01
1964          	-6.607308e-02	2.831788e-01	3.027802e-01	8.531704e-02	2.174632e-01
1965          	-6.605870e-02	2.831321e-01	3.027655e-01	8.532406e-02	2.174415e-01
1966          	-6.605263e-02	2.831072e-01	3.027481e-01	8.532142e-02	2.174267e-01
1967          	-6.604202e-02	2.830702e-01	3.027196e-01	8.531780e-02	2.174018e-01
1968          	-6.602898e-02	2.830252e-01	3.026979e-01	8.531997e-02	2.173779e-01
1969          	-6.601521e-02	2.829784e-01	3.026810e-01	8.532530e-02	2.173557e-01
1970          	-6.600087e-02	2.829318e-01	3.026663e-01	8.533230e-02	2.173340e-01
1971          	-6.599480e-02	2.829069e-01	3.026490e-01	8.532969e-02	2.173193e-01
1972          	-6.598419e-02	2.828699e-01	3.026206e-01	8.532613e-02	2.172945e-01
1973          	-6.597117e-02	2.828250e-01	3.025990e-01	8.532833e-02	2.172707e-01
1974          	-6.595743e-02	2.827783e-01	3.025822e-01	8.533367e-02	2.172485e-01
1975          	-6.594312e-02	2.827319e-01	3.025676e-01	8.534067e-02	2.172269e-01
1976          	-6.593706e-02	2.827070e-01	3.025503e-01	8.533807e-02	2.172122e-01
1977          	-6.592648e-02	2.826701e-01	3.025220e-01	8.533451e-02	2.171875e-01
1978          	-6.591350e-02	2.826254e-01	3.025004e-01	8.533669e-02	2.171637e-01
1979          	-6.589980e-02	2.825788e-01	3.024836e-01	8.534199e-02	2.171416e-01
1980          	-6.588554e-02	2.825325e-01	3.024690e-01	8.534895e-02	2.171200e-01
1981          	-6.587949e-02	2.825077e-01	3.024517e-01	8.534637e-02	2.171054e-01
1982          	-6.586894e-02	2.824709e-01	3.024235e-01	8.534282e-02	2.170807e-01
1983          	-6.585600e-02	2.824264e-01	3.024020e-01	8.534499e-02	2.170570e-01
1984          	-6.584235e-02	2.823800e-01	3.023852e-01	8.535026e-02	2.170350e-01
1985          	-6.582813e-02	2.823338e-01	3.023706e-01	8.535718e-02	2.170135e-01
1986          	-6.582210e-02	2.823091e-01	3.023534e-01	8.535462e-02	2.169988e-01
1987          	-6.581157e-02	2.822723e-01	3.023253e-01	8.535107e-02	2.169742e-01
1988          	-6.579865e-02	2.822279e-01	3.023038e-01	8.535324e-02	2.169505e-01
1989          	-6.578502e-02	2.821815e-01	3.022871e-01	8.535850e-02	2.169286e-01
1990          	-6.577082e-02	2.821354e-01	3.022725e-01	8.536542e-02	2.169071e-01
1991          	-6.576479e-02	2.821107e-01	3.022554e-01	8.536289e-02	2.168925e-01
1992          	-6.575425e-02	2.820739e-01	3.022273e-01	8.535938e-02	2.168679e-01
1993          	-6.574136e-02	2.820295e-01	3.022058e-01	8.536154e-02	2.168443e-01
1994          	-6.572776e-02	2.819832e-01	3.021891e-01	8.536680e-02	2.168223e-01
1995          	-6.571359e-02	2.819372e-01	3.021746e-01	8.537369e-02	2.168009e-01
1996          	-6.570756e-02	2.819125e-01	3.021575e-01	8.537120e-02	2.167863e-01
1997          	-6.569704e-02	2.818758e-01	3.021295e-01	8.536771e-02	2.167618e-01
1998          	-6.568418e-02	2.818316e-01	3.021081e-01	8.536986e-02	2.167382e-01
1999          	-6.567062e-02	2.817855e-01	3.020914e-01	8.537510e-02	2.167163e-01
2000          	-6.565649e-02	2.817396e-01	3.020769e-01	8.538196e-02	2.166949e-01
2001          	-6.565048e-02	2.817150e-01	3.020599e-01	8.537949e-02	2.166804e-01
2002          	-6.563999e-02	2.816784e-01	3.020320e-01	8.537600e-02	2.166560e-01
2003          	-6.562716e-02	2.816343e-01	3.020106e-01	8.537814e-02	2.166325e-01
2004          	-6.561364e-02	2.815883e-01	3.019940e-01	8.538333e-02	2.166106e-01
2005          	-6.559955e-02	2.815426e-01	3.019794e-01	8.539016e-02	2.165893e-01
2006          	-6.559355e-02	2.815180e-01	3.019625e-01	8.538770e-02	2.165748e-01
2007          	-6.558308e-02	2.814816e-01	3.019346e-01	8.538423e-02	2.165504e-01
2008          	-6.557028e-02	2.814375e-01	3.019133e-01	8.538636e-02	2.165269e-01
2009          	-6.555679e-02	2.813917e-01	3.018966e-01	8.539153e-02	2.165051e-01
2010          	-6.554274e-02	2.813461e-01	3.018821e-01	8.539834e-02	2.164838e-01
2011          	-6.553674e-02	2.813215e-01	3.018653e-01	8.539590e-02	2.164694e-01
2012          	-6.552629e-02	2.812852e-01	3.018375e-01	8.539244e-02	2.164450e-01
2013          	-6.551352e-02	2.812412e-01	3.018162e-01	8.539456e-02	2.164216e-01
2014          	-6.550007e-02	2.811955e-01	3.017996e-01	8.539971e-02	2.163998e-01
2015          	-6.548604e-02	2.811500e-01	3.017851e-01	8.540649e-02	2.163786e-01
2016          	-6.548006e-02	2.811255e-01	3.017682e-01	8.540407e-02	2.163642e-01
2017          	-6.546962e-02	2.810892e-01	3.017405e-01	8.540062e-02	2.163399e-01
2018          	-6.545687e-02	2.810454e-01	3.017192e-01	8.540273e-02	2.163165e-01
2019          	-6.544345e-02	2.809998e-01	3.017026e-01	8.540788e-02	2.162948e-01
2020          	-6.542945e-02	2.809544e-01	3.016882e-01	8.541465e-02	2.162735e-01
2021          	-6.542347e-02	2.809299e-01	3.016714e-01	8.541224e-02	2.162592e-01
2022          	-6.541304e-02	2.808936e-01	3.016437e-01	8.540881e-02	2.162349e-01
2023          	-6.540032e-02	2.808499e-01	3.016225e-01	8.541092e-02	2.162116e-01
2024          	-6.538692e-02	2.808044e-01	3.016060e-01	8.541606e-02	2.161899e-01
2025          	-6.537295e-02	2.807590e-01	3.015915e-01	8.542282e-02	2.161687e-01
2026          	-6.536698e-02	2.807347e-01	3.015748e-01	8.542043e-02	2.161544e-01
2027          	-6.535658e-02	2.806985e-01	3.015472e-01	8.541700e-02	2.161302e-01
2028          	-6.534389e-02	2.806549e-01	3.015260e-01	8.541910e-02	2.161069e-01
2029          	-6.533052e-02	2.806095e-01	3.015095e-01	8.542422e-02	2.160853e-01
2030          	-6.531659e-02	2.805643e-01	3.014951e-01	8.543096e-02	2.160641e-01
2031          	-6.531064e-02	2.805400e-01	3.014784e-01	8.542857e-02	2.160498e-01
2032          	-6.530026e-02	2.805039e-01	3.014508e-01	8.542514e-02	2.160257e-01
2033          	-6.528760e-02	2.804604e-01	3.014297e-01	8.542723e-02	2.160024e-01
2034          	-6.527427e-02	2.804152e-01	3.014132e-01	8.543233e-02	2.159809e-01
2035          	-6.526038e-02	2.803701e-01	3.013988e-01	8.543904e-02	2.159598e-01
2036          	-6.525443e-02	2.803459e-01	3.013822e-01	8.543665e-02	2.159455e-01
2037          	-6.524408e-02	2.803099e-01	3.013546e-01	8.543322e-02	2.159214e-01
2038          	-6.523145e-02	2.802665e-01	3.013335e-01	8.543530e-02	2.158982e-01
2039          	-6.521814e-02	2.802214e-01	3.013171e-01	8.544039e-02	2.158767e-01
2040          	-6.520428e-02	2.801764e-01	3.013027e-01	8.544709e-02	2.158556e-01
2041          	-6.519835e-02	2.801522e-01	3.012861e-01	8.544470e-02	2.158414e-01
2042          	-6.518801e-02	2.801163e-01	3.012585e-01	8.544127e-02	2.158173e-01
2043          	-6.517540e-02	2.800730e-01	3.012375e-01	8.544334e-02	2.157941e-01
2044          	-6.516213e-02	2.800280e-01	3.012211e-01	8.544843e-02	2.157727e-01
2045          	-6.514829e-02	2.799831e-01	3.012068e-01	8.545512e-02	2.157517e-01
2046          	-6.514237e-02	2.799590e-01	3.011902e-01	8.545273e-02	2.157375e-01
2047          	-6.513205e-02	2.799231e-01	3.011627e-01	8.544929e-02	2.157134e-01
2048          	-6.511947e-02	2.798799e-01	3.011417e-01	8.545136e-02	2.156903e-01
2049          	-6.510622e-02	2.798350e-01	3.011253e-01	8.545644e-02	2.156689e-01
2050          	-6.509241e-02	2.797902e-01	3.011111e-01	8.546312e-02	2.156479e-01
2051          	-6.508650e-02	2.797661e-01	3.010945e-01	8.546073e-02	2.156337e-01
2052          	-6.507620e-02	2.797304e-01	3.010670e-01	8.545728e-02	2.156097e-01
2053          	-6.506365e-02	2.796873e-01	3.010460e-01	8.545934e-02	2.155866e-01
2054          	-6.505043e-02	2.796424e-01	3.010297e-01	8.546442e-02	2.155653e-01
2055          	-6.503665e-02	2.795978e-01	3.010155e-01	8.547108e-02	2.155444e-01
2056          	-6.503076e-02	2.795738e-01	3.009989e-01	8.546868e-02	2.155302e-01
2057          	-6.502049e-02	2.795381e-01	3.009714e-01	8.546522e-02	2.155062e-01
2058          	-6.500796e-02	2.794952e-01	3.009505e-01	8.546727e-02	2.154832e-01
2059          	-6.499478e-02	2.794504e-01	3.009342e-01	8.547233e-02	2.154619e-01
2060          	-6.498104e-02	2.794059e-01	3.009200e-01	8.547898e-02	2.154410e-01
2061          	-6.497516e-02	2.793820e-01	3.009035e-01	8.547657e-02	2.154269e-01
2062          	-6.496491e-02	2.793464e-01	3.008760e-01	8.547309e-02	2.154029e-01
2063          	-6.495242e-02	2.793036e-01	3.008551e-01	8.547513e-02	2.153800e-01
2064          	-6.493927e-02	2.792589e-01	3.008389e-01	8.548017e-02	2.153587e-01
2065          	-6.492555e-02	2.792145e-01	3.008247e-01	8.548681e-02	2.153379e-01
2066          	-6.491969e-02	2.791907e-01	3.008082e-01	8.548439e-02	2.153238e-01
2067          	-6.490946e-02	2.791552e-01	3.007807e-01	8.548090e-02	2.152998e-01
2068          	-6.489700e-02	2.791124e-01	3.007599e-01	8.548293e-02	2.152769e-01
2069          	-6.488387e-02	2.790679e-01	3.007437e-01	8.548796e-02	2.152557e-01
2070          	-6.487019e-02	2.790236e-01	3.007295e-01	8.549458e-02	2.152350e-01
2071          	-6.486434e-02	2.789998e-01	3.007130e-01	8.549216e-02	2.152208e-01
2072          	-6.485413e-02	2.789644e-01	3.006856e-01	8.548866e-02	2.151969e-01
2073          	-6.484169e-02	2.789217e-01	3.006647e-01	8.549069e-02	2.151741e-01
2074          	-6.482859e-02	2.788773e-01	3.006486e-01	8.549571e-02	2.151529e-01
2075          	-6.481493e-02	2.788331e-01	3.006345e-01	8.550232e-02	2.151322e-01
2076          	-6.480910e-02	2.788093e-01	3.006180e-01	8.549989e-02	2.151181e-01
2077          	-6.479891e-02	2.787740e-01	3.005906e-01	8.549639e-02	2.150942e-01
2078          	-6.478649e-02	2.787314e-01	3.005698e-01	8.549841e-02	2.150714e-01
2079          	-6.477343e-02	2.786871e-01	3.005537e-01	8.550342e-02	2.150503e-01
2080          	-6.475980e-02	2.786430e-01	3.005396e-01	8.551001e-02	2.150296e-01
2081          	-6.475398e-02	2.786193e-01	3.005231e-01	8.550758e-02	2.150155e-01
2082          	-6.474381e-02	2.785840e-01	3.004958e-01	8.550407e-02	2.149917e-01
2083          	-6.473143e-02	2.785416e-01	3.004750e-01	8.550607e-02	2.149689e-01
2084          	-6.471839e-02	2.784974e-01	3.004589e-01	8.551108e-02	2.149479e-01
2085          	-6.470480e-02	2.784534e-01	3.004449e-01	8.551764e-02	2.149272e-01
2086          	-6.469104e-02	2.784104e-01	3.004293e-01	8.552361e-02	2.149057e-01
2087          	-6.468697e-02	2.783904e-01	3.004126e-01	8.551931e-02	2.148932e-01
2088          	-6.467900e-02	2.783583e-01	3.003812e-01	8.551161e-02	2.148696e-01
2089          	-6.466736e-02	2.783164e-01	3.003555e-01	8.551038e-02	2.148451e-01
2090          	-6.465445e-02	2.782721e-01	3.003386e-01	8.551484e-02	2.148237e-01
2091          	-6.464050e-02	2.782281e-01	3.003265e-01	8.552277e-02	2.148038e-01
2092          	-6.462613e-02	2.781853e-01	3.003152e-01	8.553146e-02	2.147837e-01
2093          	-6.462131e-02	2.781648e-01	3.003009e-01	8.552913e-02	2.147717e-01
2094          	-6.461275e-02	2.781324e-01	3.002722e-01	8.552333e-02	2.147488e-01
2095          	-6.460075e-02	2.780897e-01	3.002451e-01	8.552180e-02	2.147233e-01
2096          	-6.458794e-02	2.780453e-01	3.002270e-01	8.552558e-02	2.147015e-01
2097          	-6.457428e-02	2.780012e-01	3.002140e-01	8.553273e-02	2.146813e-01
2098          	-6.456027e-02	2.779586e-01	3.002023e-01	8.554090e-02	2.146614e-01
2099          	-6.455571e-02	2.779385e-01	3.001882e-01	8.553841e-02	2.146498e-01
2100          	-6.454739e-02	2.779064e-01	3.001595e-01	8.553239e-02	2.146272e-01
2101          	-6.453558e-02	2.778641e-01	3.001330e-01	8.553093e-02	2.146021e-01
2102          	-6.452282e-02	2.778198e-01	3.001147e-01	8.553454e-02	2.145802e-01
2103          	-6.450913e-02	2.777757e-01	3.001008e-01	8.554129e-02	2.145596e-01
2104          	-6.449502e-02	2.777330e-01	3.000880e-01	8.554899e-02	2.145390e-01
2105          	-6.449038e-02	2.777129e-01	3.000737e-01	8.554645e-02	2.145272e-01
2106          	-6.448195e-02	2.776810e-01	3.000457e-01	8.554091e-02	2.145048e-01
2107          	-6.447004e-02	2.776389e-01	3.000200e-01	8.553996e-02	2.144800e-01
2108          	-6.445724e-02	2.775948e-01	3.000026e-01	8.554408e-02	2.144586e-01
2109          	-6.444361e-02	2.775510e-01	2.999899e-01	8.555132e-02	2.144385e-01
